Num_Acc,annee,mois,jour,hrmn,éclairage,agglomeration,intersection,meteo,collision,commune,adresse,lat,long,departement,categorie_route,circulation,nombre_voies,voie_speciale,denivele,plan,largeur_terplein_central,largeur_route,surface,infra,situation,sens_circulation,obstacle_fixe,obstacle_mobile,sens_choc,manoeuvre,num_veh,place,gravite,sexe,trajet,localisation_pieton,action_pieton,annee_naissance,secu1,vitesse_max,secu2,secu3,motorisation,heure,date,age
201700024776,2017,6,14,18:30:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"5, RUE DU LOT",43.5829,1.40719,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Traversant la chaussée,A,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,2012.0,Casque,,Non renseigné,Non renseigné,Non renseigné,18,2017-06-14,5.0
201700024788,2017,6,21,16:30:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,149,"999, Esplanade des Ramas",43.60042,1.35343,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Sommet de côte,0.0,52.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1983.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2017-06-21,34.0
201700024797,2017,6,28,13:45:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"29, BD DEODAT DE SEVERAC",43.58679,1.42588,31,Route Départementale,A sens unique,1.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1962.0,Casque,,Non renseigné,Non renseigné,Non renseigné,13,2017-06-28,55.0
201700024798,2017,6,28,16:10:00,Plein jour,En agglomération,Hors intersection,Pluie forte,Deux véhicules – par l’arrière,555,"37, ALL HENRI SELLIER",43.57726,1.43762,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Mouillée,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,2001.0,Casque,,Non renseigné,Non renseigné,Non renseigné,16,2017-06-28,16.0
201700024806,2017,7,6,11:10:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"58, RUE RAYMOND IV",43.61154,1.45024,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1992.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,11,2017-07-06,25.0
201700024814,2017,7,12,09:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,69,"999, MAGA (RD-PT JEAN)",43.62183,1.39693,31,Voie Communale,A chaussées séparées,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1988.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,9,2017-07-12,29.0
201700024819,2017,7,14,15:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,149,"999, PAGE (CHEMIN DU)",43.60602,1.34684,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1994.0,Casque,,Non renseigné,Non renseigné,Non renseigné,15,2017-07-14,23.0
201700024829,2017,7,24,20:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, ALL CHARLES DE FITT",43.59792,1.43069,31,Voie Communale,A chaussées séparées,4.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Traversant la chaussée,B,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1981.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,20,2017-07-24,36.0
201700024833,2017,7,26,18:50:00,Plein jour,En agglomération,Hors intersection,Normale,Trois véhicules et plus - collisions multiples,555,"999, ALL JULES GUESDE",43.59461,1.44892,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant gauche,Traversant la chaussée,B,1,Blessé léger,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1975.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2017-07-26,42.0
201700024839,2017,7,31,18:50:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,555,"999, AV GEORGES POMPIDOU",43.61241,1.45851,31,Voie Communale,A chaussées séparées,2.0,Piste cyclable,Pente,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Non renseigné,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1992.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2017-07-31,25.0
201700024847,2017,8,4,16:55:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"29, ALL FORAIN FRANCOIS",43.60025,1.45178,31,Voie Communale,A chaussées séparées,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Changeant de file à gauche,A,1,Blessé léger,Féminin,Autre,Sans objet,Non renseigné ou sans objet,1977.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2017-08-04,40.0
201700024851,2017,8,7,18:35:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, AV DE GRANDE BRETAG",43.60593,1.4017,31,Voie Communale,A chaussées séparées,0.0,Voie réservée,Pente,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Aucun,Déporté à gauche,A,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1976.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2017-08-07,41.0
201700024853,2017,8,9,09:20:00,Plein jour,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,555,"316, RTE DE BAYONNE",43.61121,1.37272,31,Voie Communale,A sens unique,0.0,Piste cyclable,Plat,Pente,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1991.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,9,2017-08-09,26.0
201700024861,2017,8,17,09:05:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,555,"999, PONT GEORGES POMPID",43.60954,1.45449,31,Voie Communale,A chaussées séparées,4.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Pont - autopont,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Féminin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1983.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,9,2017-08-17,34.0
201700024875,2017,8,31,18:15:00,Plein jour,En agglomération,Hors intersection,Temps couvert,Autre collision,555,"48, ALL JEAN JAURES",43.60678,1.45079,31,Autre,A chaussées séparées,2.0,Sans objet,Pente,Plat,0.0,0.0,Normale,Aucun,Sur trottoir,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Piéton,Avant,Sans changement de direction,A,1,Indemne,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2002.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2017-08-31,15.0
201700024875,2017,8,31,18:15:00,Plein jour,En agglomération,Hors intersection,Temps couvert,Autre collision,555,"48, ALL JEAN JAURES",43.60678,1.45079,31,Autre,A chaussées séparées,2.0,Sans objet,Pente,Plat,0.0,0.0,Normale,Aucun,Sur trottoir,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Piéton,Avant,Sans changement de direction,A,3,Blessé léger,Féminin,Domicile - travail,Sur trottoir,Autre,1959.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2017-08-31,58.0
201700024886,2017,9,8,14:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, AV DE CASSELARDIT",43.61338,1.40152,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Pente,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Arrière,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1984.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,14,2017-09-08,33.0
201700024892,2017,9,11,08:50:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, AV YVES BRUNAUD",43.64167,1.44892,31,Route Départementale,A chaussées séparées,5.0,Piste cyclable,Plat,Sommet de côte,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1983.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,8,2017-09-11,34.0
201700024896,2017,9,12,07:45:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"124, RTE DE SEYSSES",43.55765,1.40172,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant gauche,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1977.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,7,2017-09-12,40.0
201700024898,2017,9,13,08:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,557,"33, LICORNE (RUE DE LA)",43.5945,1.31828,31,Voie Communale,Non renseigné,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Arrière,Sans changement de direction,B,1,Blessé léger,Masculin,Utilisation professionnelle,Sans objet,Non renseigné ou sans objet,1968.0,Casque,,Non renseigné,Non renseigné,Non renseigné,8,2017-09-13,49.0
201700024900,2017,9,13,04:55:00,Nuit avec éclairage public allumé,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,149,"999, ROND POINT JUPITER",43.60466,1.30726,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1984.0,Gilet réfléchissant,,Non renseigné,Non renseigné,Non renseigné,4,2017-09-13,33.0
201700024915,2017,9,18,17:50:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,555,"999, AV FREDERIC ESTEBE",43.62375,1.4369,31,Voie Communale,A sens unique,1.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,A contresens,B,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1986.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,17,2017-09-18,31.0
201700024922,2017,9,20,14:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"32, CHE DU PRAT LONG",43.62572,1.42262,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,A,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1957.0,Casque,,Non renseigné,Non renseigné,Non renseigné,14,2017-09-20,60.0
201700024924,2017,9,21,21:20:00,Nuit avec éclairage public allumé,En agglomération,Intersection en T,Normale,Deux véhicules - frontale,555,"999, RUE DE LA MARTINIQU",43.58055,1.41025,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1997.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,21,2017-09-21,20.0
201700024925,2017,9,22,18:35:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"15, CHEM LOUIS AURIACOMB",43.56971,1.40407,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1997.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2017-09-22,20.0
201700024927,2017,9,23,12:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"37, RUE DE METZ",43.6006,1.44932,31,Voie Communale,Bidirectionnelle,3.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1996.0,Casque,,Non renseigné,Non renseigné,Non renseigné,12,2017-09-23,21.0
201700024945,2017,9,29,13:50:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,555,"999, PONT DES MINIMES",43.61603,1.43721,31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Arrière gauche,Sans changement de direction,B,1,Blessé léger,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,1993.0,Casque,,Non renseigné,Non renseigné,Non renseigné,13,2017-09-29,24.0
201700024949,2017,10,2,15:50:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,555,"999, RUE D ALSACE LORRAI",43.60613,1.44569,31,Voie Communale,Non renseigné,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1990.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,15,2017-10-02,27.0
201700024951,2017,10,3,07:45:00,Crépuscule ou aube,En agglomération,Hors intersection,Temps couvert,Autre collision,555,"55, RTE DE NARBONNE",43.57047,1.45477,31,Voie Communale,Bidirectionnelle,0.0,Piste cyclable,Plat,Plat,0.0,0.0,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Véhicule en stationnement,Véhicule,Avant droit,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - école,Sans objet,Non renseigné ou sans objet,1993.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,7,2017-10-03,24.0
201700024952,2017,10,3,16:11:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, BD DE STRASBOURG",43.60556,1.4488,31,Route Départementale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Indemne,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1985.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2017-10-03,32.0
201700024964,2017,10,9,14:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"7, AV EDOUARD BELIN",43.56429,1.48128,31,Voie Communale,A sens unique,2.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté droit,Déporté à droite,A,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1946.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,14,2017-10-09,71.0
201700024966,2017,10,11,17:50:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,555,"17, ALL JEAN JAURES",43.60616,1.44882,31,Voie Communale,A chaussées séparées,0.0,Voie réservée,Bas de côte,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,"Même sens, même file",A,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1938.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,17,2017-10-11,79.0
201700024976,2017,10,17,17:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,69,"999, SERVANTY (AV LUCIEN",43.62487,1.39245,31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1995.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,17,2017-10-17,22.0
201700024988,2017,10,23,11:20:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, RUE DE METZ",43.60039,1.45067,31,Voie Communale,A sens unique,0.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,"Dans le couloir bus, dans le sens inverse",A,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1962.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,11,2017-10-23,55.0
201700024999,2017,10,30,08:30:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"3, RUE DE LA REPUBLIQUE",43.59885,1.43624,31,Route Départementale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Aucun,Sans changement de direction,B,1,Blessé léger,Féminin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1966.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,8,2017-10-30,51.0
201700025001,2017,10,31,12:45:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"109, AV JULES JULIEN",43.5781,1.45037,31,Voie Communale,Bidirectionnelle,3.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté gauche,Tournant à gauche,B,1,Blessé léger,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1994.0,Casque,,Non renseigné,Non renseigné,Non renseigné,12,2017-10-31,23.0
201700025020,2017,11,8,17:45:00,Nuit avec éclairage public allumé,En agglomération,Giratoire,Pluie légère,Deux véhicules – par le coté,149,"999, OUEST (BOULEVARD DE",43.60918,1.32633,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1984.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,17,2017-11-08,33.0
